label	text_a
0	黑店！不折不扣的黑店！在该酒店被盗1万港币和2千多人民币，报案后警方调监控录象被告之对着我房间的那一部坏了，而且那天惟独我的房间没有清扫记录。而且酒店方没有任何由于他们的失职对客人造成的伤害而补偿的意思。 建议慎重选择入住该酒店，如非要入住该酒店请把钱和贵重物品随身携带（因为该酒店没有配备保险箱） 补充点评 2007年11月15日 ： 到现在6个月过去了，警察，酒店，携程都没有人给一个说法，今天携程来电话说酒店要求删除此点评，岂有此理！！本人所发点评完全是按照携程要求言之有物，言之有据，真实客观的，只是告戒要预定此垃圾酒店的朋友小心，不要重蹈我的覆辙，这样我这1万多元的损失也没白费。希望携程能真正站在客户的立场上对待此问题。 宾馆反馈 2007年11月19日 ： 酒店接到客人报失财物后积极配合，于第一时间协助客人连同警方一起对此事展开了调查，警方查询该客人住房门卡出入纪录，结果表明，记录系统显示为当日无客房服务员进出房间打扫纪录，而全部是客人自己的房卡出入纪录，且酒店开业至今，前台一直配有保险箱，客人所说的没有保险箱更是与酒店实际情况不符！经过警方确认，此事店方无责任。
0	预装的vista系统 只给分了两个区 太不合理了 本来是优点的 现在却弄成了缺陷
0	不知道为什么。我家女儿就是不喜欢这套书。我们一起看的时候她总是跑溜了。似乎这样的插图和乱七八糟的风格她不喜欢。我也不喜欢这样的书。图画不是很逼真。好多英文单词我看着都不认识怎么教她啊。可能是比较适合国外的小朋友吧。
1	看完这本书，不，应该是看完这封信，觉得这样比较适合，因为它比较短，给人感觉自己应该在年轻时急切的去追寻自己的梦想，只要你是非常非常非常想要得到的，就得去追寻，去努力，哪怕受到一些的不公平、哪怕看起来有些不合乎常理的（诗人去学经济），那些不公平在今后看来都是微不足道的、那些不合乎常理的事情其实是可以做到的，甚至做的很好的。希望作者能写些更详细的东西给年轻人，那就更好了，我期待！
1	惠普的商用本散热还是很不错的，这款b系列的本也不例外。外观简洁，银灰色，很喜欢。做工很精致，屏完美。
0	不知道携程怎么跟酒店协商的，明明连住两晚248，酒店偏要收我们同事275！害的我打电弧给携程和酒店协调这个事，酒店说销售部没上班，晕，销售部没上班你就别开店了！！虽然后来在携程的努力下酒店做出了补偿性的方案，但毕竟这样的遭遇确实让人很不舒服。其实我们一般去重庆都是住这里，也没有特别不如意的地方。但是这样看上去酒店方小小的失误，确给消费者非常不舒服的感觉，我想这事对富丽来讲不是偶然，期望富丽持续改进。
0	但是太重了，屏幕效果一般，音?一般，音量?可以。屏幕中????示散?不好，??不如THINKPAD的，16：10屏幕。包?有?破?
0	刚看到第一本的名字《我想去看海》就觉得很可爱，然后看内容觉得还蛮有想象力的，呵呵，不错，应该可以激发小朋友的想象力吧~~~~~~~~~~~~~
1	服务态度真好，让人觉得舒服。退房时被告知有件衣服忘在房间，我想回去拿，但他们坚持让服务员去帮我拿过来。进进出出酒店的人都会对你微笑，会弯腰点头打招呼。周边的环境我本人很喜欢，小城镇的感觉。就是有几点不足，一是楼层太低，好像只有4层，我们住一楼，感觉很奇怪。二是房间的隔音不好，老是听到窗户外面的人说话。别的酒店一般都有的士在前面等着，但是这里要走到外面去打车。
0	无预装系统，且主板BIOS没有打入SLIC证书，因此不能激活OEM版VISTA，造成VISTA无法使用。换了几个版本VISTA和激活工具都没有拿下VISTA，我会再试，也请成功安装VISTA的朋友指教
1	其实，女人啊，到底为什么而嫁？爱情？金钱？结婚？为爱情，这个理由连我自己也说服不了自己，年纪越大，越不相信。为金钱，哪有那么多有钱人啊，再说了，别人不一定瞧得上你。为结婚，周围的人都结婚了，就剩自己一个人了，必然得结婚了，这就是社会性。我觉得那个女主角真的很勇敢。因为她遇见了陈明然，而不是安嘉和。
0	差到一定程度了 不如一个好的二星或没星的宾馆呢
0	不配备驱动，要安装还要去官网下载，新官网驱动不全，还要去老官网下载
0	我现在上高中，英语成绩还算不错，这本书说是大学一级词汇，但其中大部分都是高中课本上的词汇，（我是新课改这届的）如果真是什么大学生要买的话我觉得没必要，里面的词汇应该都知道，这本书应该更适合初中生吧。还有这本书没我想象中那么逗，都是冷笑话- -。
0	自带的Linix系统上上网还可以，想玩其他的功能毫无疑问得换XP.偶在京东订的时候为了装XP方便，一起买了阿帕奇的USB光驱。到货后，发现该USB光驱无法引导系统光盘启动，已验证过该光驱读写功能正常。
0	非常不满这酒店，配不上5星。第一,客房服务员没有水平,房卡出问题，叫了20分钟仍没有人出来开门。第二,电掣跳闸..也等了15分钟才有人上来。第三,服务员没有礼貌,说话太不象话,前台也有些接待人员完全不懂操作。第四,也就是最不满意的,就是身为5星级的酒店，门口那些出租车司机胡乱开价,我们就像水鱼被人宰...我们说开价太贵,他们竟然说从5星级出来,讨价还价,会影响我们身份..这是什么道理? 害得我们找不到车...这是我住的第一次遇到这样的5星级酒店,出现这样没有水平的配套。垃圾........... 补充点评 2007年12月10日 ： 还有床太不象话了，睡的时候床垫竟然可以感觉到弹簧的铁丝…睡得很不舒服
1	崔雅的感性和生活体验与肯的理性与理论思考完美地结合，给我们展示了一段真实而艰难的病痛生活之外，他们的内心的艰难与美丽。陆陆续续读过这本书不下3遍，在我开始学习内观禅修之前、之后，都不断地找时间来读这一本书，它揭示了这两个人在理性、心理和灵性的不同层面上的非常深刻的体验和发现，以及不断地自我的解脱和成长。我深受启发，深受感动。推荐给所有的朋友。愿我们在生命的磨砺中成长，解脱。
0	相当差，真不知道该酒店是怎么升上五星的。升星之后价格还长了，服务却越来越差。建议国家旅游局对其重新评估，否则就是拿了什么好处。柳州若有其他新建4，5星宾馆，估计没有几个人会住这里了
1	确实是山上最好的酒店，环境和设施都很不错。我们这次住的是曙光别墅7201房，其他的别墅是竹木屋联排的，一排四间，我们这间是单独的且是水泥的，所以比较隔音，别墅区有3间这样的房间。设施齐全，有电吹风，水热也蛮大，没有空调，但山上晚上只有18度，用不上空调。我们上黄山是奥运前2天，天很好，所以房间还比较干燥，浴室有些潮，有2件羽绒服和加盖的被子。饭没有在宾馆吃，无法评价。服务还不错，动作挺快。
1	1.性价比高，能流畅运行游戏。 2.订单处理效率高。 3.物流快捷。
0	非常不好，我们渡过了一个让人难以忍受的纪念日 .com/thread-1368750-1-2.html 补充点评 2008年1月30日 ： .com/thread-1368750-1-2.html
0	08年8月19日我和先生、儿子入住武夷茶苑大酒店，房间空调不足，我们开窗通风，（窗为平移窗，打开后无法上锁）窗外环境极差，到处是垃圾堆、乱石堆。20日上午7点我的挎包和先生的手表失窃，报警立案，为小偷爬窗入室偷窃。这使我全家遭受不小的经济和精神损失（今后再也不敢住酒店一楼，惨痛的教训！我还很后怕地想，幸亏钱包内有不少现金，如果贼偷不到钱，狗急跳墙，我全家人的安全...）。由此可见，一家酒店能让窃贼登堂入室，其保安工作质量是相当差的，客人的人身安全也时刻受到威胁。而且，当我们发现失窃报总台后，保安人员却迟迟不到现场，我们最后只能自己报警。这次经历让我对武夷山的民风产生了疑惑，并且对该酒店的服务无法满意，对中、高层某些管理人员的态度感到气愤（一再强调我们住客该对被偷自负一定责任）。这是我住过的最糟糕的一家酒店也是我经历过的最糟糕的一次旅游！
1	学到后面，发现不是都和笔记一样，就前面几章一样
1	外观漂亮，很可爱，适合女孩子使用，而且配置很高，初步体验感觉很舒服，速度很快！键盘触摸板也很好，摸着就感觉舒服！
1	性价比较高，比较实惠，在金融危机的现在，对于那些手头较紧的人是个不错的选择。 关于驱动还是比较容易找的，盘里有XP驱动的。光盘里的software这个文件里面有的。大家可以试试。
0	没有预装系统，实在有点麻烦!散热是个问题，时间用长了，键盘左半边会比较热,好在运行稳定.
